01.01.2007   N1106
Образец: "Ni"
LiF200
Трубка: "40,0/0,100"
        Отр1            Отр2
   [мА]  [Имп/с]   [мА]  [Имп/с]
   1585    1400     797    31,0
   1586    1464     797    47,0
   1587    1477     798    41,0
   1588    1441     798    38,0
   1589    1465     799    40,0
   1590    1450     799    29,0
   1591    1479     800    31,0
   1592    1475     800    43,0
   1593    1552     801    45,0
   1594    1439     801    45,0
   1595    1441     802    27,0
   1596    1455     802    39,0
   1597    1477     803    32,0
   1598    1526     803    25,0
   1599    1522     804    44,0
   1600    1449     804    44,0
   1601    1470     805    41,0
   1602    1541     805    34,0
   1603    1581     806    41,0
   1604    1571     806    33,0
   1605    1493     807    27,0
   1606    1503     807    40,0
   1607    1510     808    32,0
   1608    1575     808    27,0
   1609    1561     809    36,0
   1610    1637     809    29,0
   1611    1606     810    37,0
   1612    1615     810    35,0
   1613    1685     811    34,0
   1614    1659     811    29,0
   1615    1661     812    32,0
   1616    1697     812    30,0
   1617    1710     812    34,0
   1618    1791     813    50,0
   1619    1780     813    32,0
   1620    1853     814    25,0
   1621    1875     814    31,0
   1622    1873     815    35,0
   1623    1889     815    37,0
   1624    2055     816    34,0
   1625    2127     816    36,0
   1626    2197     817    34,0
   1627    2333     817    44,0
   1628    2473     818    33,0
   1629    2602     818    40,0
   1630    2897     819    29,0
   1631    3222     819    25,0
   1632    3548     820    39,0
   1633    4153     820    33,0
   1634    5111     821    36,0
   1635    6065     821    44,0
   1636    7739     822    31,0
   1637   10186     822    58,0
   1638   13577     823    55,0
   1639   18502     823     108
   1640   25701     824     169
   1641   36699     824     291
   1642   52529     825     544
   1643   73475     825    1101
   1644   98116     826    1966
   1645  124689     826    3159
   1646  153186     827    4779
   1647  182624     827    6740
   1648  214045     828    9346
   1649  241201     828   11897
   1650  265118     829   14595
   1651  289128     829   17021
   1652  307626     830   19150
   1653  322723     830   21204
   1654  334002     831   22605
   1655  343654     831   23701
   1656  348915     832   24288
   1657  350928     832   24376
   1658  351544     833   24501
   1659  349692     833   23882
   1660  345697     834   23461
   1661  339419     834   22697
   1662  329471     835   21776
   1663  316715     835   21070
   1664  303510     836   19426
   1665  285971     836   17229
   1666  265269     837   14948
   1667  241519     837   12161
   1668  214747     838    9506
   1669  185406     838    6945
   1670  156967     839    4990
   1671  128882     839    3283
   1672  102995     840    2049
   1673   80584     840    1251
   1674   61450     841     698
   1675   46831     841     405
   1676   34794     842     254
   1677   26191     842     143
   1678   19942     843    95,0
   1679   15278     843    71,0
   1680   11909     844    51,0
   1681    9536     844    48,0
   1682    7556     845    42,0
   1683    6112     845    51,0
   1684    5047     846    29,0
   1685    4424     846    34,0
   1686    3721     847    31,0
   1687    3344     847    34,0
   1688    3071     848    28,0
   1689    2868     848    33,0
   1690    2821     849    28,0
   1691    2611     849    30,0
   1692    2445     850    40,0
   1693    2412     850    24,0
   1694    2246     851    36,0
   1695    2275     851    34,0
   1696    2176     852    32,0
   1697    2056     852    41,0
   1698    2005     853    25,0
   1699    1922     853    35,0
   1700    1905     854    31,0
   1704    1513     856    67,2
   1709    1479     858    33,6
   1714    1378     861     0,0
   1719    1143     863    33,6
   1724    1278     866    33,6
   1729    1244     868    33,6
   1734     908     870    33,6
   1739     807     873    33,6
   1744    1009     875    33,6
   1749    1042     878     0,0
   1754    1109     880    33,6
   1759     941     883    33,6
   1764     706     885    33,6
   1769     908     888    33,6
   1774     975     890    33,6
   1779     874     893     0,0
   1784     874     895     0,0
   1789     773     898    33,6
   1794     605     900    67,2
   1799     807     903    33,6
   1804     941     905     0,0
   1809     740     908     0,0
   1814     672     910    33,6
   1819     706     913    33,6
