01.01.2007   N1106
Образец: "Co"
LiF200
Трубка: "40,0/0,100"
        Отр1            Отр2
   [мА]  [Имп/с]   [мА]  [Имп/с]
   1674    1206     841    34,0
   1675    1183     841    48,0
   1676    1098     842    35,0
   1677    1072     842    53,0
   1678    1148     843    33,0
   1679    1058     843    37,0
   1680    1066     844    40,0
   1681    1042     844    42,0
   1682    1049     845    38,0
   1683     994     845    32,0
   1684    1038     846    43,0
   1685    1034     846    27,0
   1686     939     847    41,0
   1687     906     847    37,0
   1688     903     848    31,0
   1689     966     848    43,0
   1690     911     849    37,0
   1691     841     849    38,0
   1692     941     850    43,0
   1693     859     850    35,0
   1694     866     851    35,0
   1695     923     851    23,0
   1696     817     852    26,0
   1697     890     852    38,0
   1698     867     853    25,0
   1699     845     853    31,0
   1700     808     854    43,0
   1701     805     854    43,0
   1702     818     855    37,0
   1703     793     855    40,0
   1704     794     856    32,0
   1705     824     856    31,0
   1706     813     857    23,0
   1707     820     857    31,0
   1708     849     858    40,0
   1709     809     858    22,0
   1710     803     859    35,0
   1711     806     859    39,0
   1712     791     860    28,0
   1713     760     860    30,0
   1714     772     861    23,0
   1715     791     861    41,0
   1716     796     862    28,0
   1717     813     862    32,0
   1718     863     863    33,0
   1719     817     863    35,0
   1720     819     864    32,0
   1721     802     864    36,0
   1722     813     865    28,0
   1723     828     865    28,0
   1724     801     866    44,0
   1725     852     866    28,0
   1726     818     866    36,0
   1727     859     867    29,0
   1728     829     867    35,0
   1729     786     868    32,0
   1730     833     868    32,0
   1731     873     869    29,0
   1732     829     869    35,0
   1733     832     870    39,0
   1734     838     870    33,0
   1735     792     871    40,0
   1736     877     871    34,0
   1737     910     872    35,0
   1738     920     872    32,0
   1739     860     873    38,0
   1740     895     873    37,0
   1741     898     874    39,0
   1742     964     874    28,0
   1743     973     875    33,0
   1744     960     875    27,0
   1745    1060     876    39,0
   1746    1059     876    41,0
   1747    1094     877    33,0
   1748    1092     877    27,0
   1749    1124     878    33,0
   1750    1165     878    39,0
   1751    1237     879    24,0
   1752    1285     879    24,0
   1753    1300     880    33,0
   1754    1343     880    41,0
   1755    1427     881    36,0
   1756    1467     881    29,0
   1757    1505     882    29,0
   1758    1545     882    36,0
   1759    1667     883    38,0
   1760    1649     883    27,0
   1761    1734     884    29,0
   1762    1855     884    27,0
   1763    2128     885    28,0
   1764    2301     885    38,0
   1765    2530     886    30,0
   1766    2957     886    35,0
   1767    3459     887    34,0
   1768    4157     887    32,0
   1769    5285     888    39,0
   1770    6894     888    33,0
   1771    9057     889    46,0
   1772   13114     889    62,0
   1773   19287     890     110
   1774   29862     890     210
   1775   45841     891     443
   1776   65621     891     897
   1777   89203     892    1638
   1778  117092     892    2766
   1779  140411     893    3974
   1780  171047     893    5909
   1781  199189     894    8146
   1782  226100     894   10684
   1783  249082     895   12708
   1784  268472     895   14744
   1785  283740     896   16707
   1786  293934     896   17709
   1787  302007     897   18508
   1788  304432     897   19176
   1789  305000     898   18947
   1790  302847     898   18745
   1791  296334     899   18963
   1792  288449     899   17631
   1793  279054     900   16481
   1794  265902     900   14912
   1795  249148     901   12965
   1796  230110     901   10989
   1797  207748     902    8732
   1798  183623     902    6908
   1799  156052     903    4941
   1800  130924     903    3379
   1801  105451     904    2160
   1802   82376     904    1292
   1803   62620     905     706
   1804   46714     905     417
   1805   34270     906     256
   1806   24637     906     140
   1807   18243     907    86,0
   1808   13282     907    58,0
   1809    9838     908    56,0
   1810    7812     908    53,0
   1811    6022     909    22,0
   1812    4901     909    27,0
   1813    3931     910    27,0
   1814    3441     910    24,0
   1815    2902     911    33,0
   1816    2625     911    33,0
   1817    2401     912    26,0
   1818    2147     912    28,0
   1819    2035     913    27,0
   1820    1898     913    35,0
   1821    1829     914    26,0
   1822    1738     914    30,0
   1823    1544     915    27,0
   1824    1574     915    29,0
   1825    1518     916    30,0
   1826    1409     916    27,0
   1827    1398     917    24,0
